facility_id,date,electricity_kwh,chilled_water_kwh,steam_kwh,hot_water_kwh
220,2016-12-24,6298.26,3686.818,0.0,1043.3316
220,2016-12-25,6271.32,2725.171,0.0,1040.4009
220,2016-12-26,6348.34,2473.0488,0.0,1040.4009
220,2016-12-27,6472.77,2891.025,0.0,1043.3316
220,2016-12-28,6534.7699999999995,3318.5,0.0,1055.0544
220,2016-12-29,6508.95,3830.446,0.0,993.5097999999999
220,2016-12-30,6484.42,4598.493,0.0,1052.1237
220,2016-12-31,6388.26,4747.257,0.0,1055.0544
221,2016-01-01,9368.619999999999,9060.915,0.0,4199.706
221,2016-01-02,9810.15,10858.731,0.0,3505.127
221,2016-01-03,9892.2,12366.23,0.0,3253.086
221,2016-01-04,10407.8,10369.046,0.0,3575.467
221,2016-01-05,10460.39,8464.567,0.0,3889.051
221,2016-01-06,10541.78,8860.774,0.0,3909.567
221,2016-01-07,10401.48,7121.444,0.0,4325.729
221,2016-01-08,10095.7,7394.422,0.0,4448.819
221,2016-01-09,9555.52,7995.3820000000005,0.0,4407.7880000000005
221,2016-01-10,9495.97,7793.093,0.0,4501.57
221,2016-01-11,10232.92,8597.961,0.0,4296.422
221,2016-01-12,10349.15,10313.198,0.0,4082.48
221,2016-01-13,10606.74,10331.943,0.0,3953.526
221,2016-01-14,10588.38,9855.797,0.0,4076.6150000000002
221,2016-01-15,10359.43,8793.393,0.0,4311.076
221,2016-01-16,9679.85,9823.83,0.0,4190.917
221,2016-01-17,9902.33,11205.531,0.0,3900.775
221,2016-01-18,10105.82,11268.689,0.0,3900.773
221,2016-01-19,10787.28,12018.378,0.0,3669.248
221,2016-01-20,11029.14,13760.168,0.0,3458.239
221,2016-01-21,11010.15,13560.06,0.0,3434.792
221,2016-01-22,10915.63,15693.877,0.0,3250.1573
221,2016-01-23,10238.93,14889.849,0.0,3370.315
221,2016-01-24,10249.14,11256.98,0.0,3678.038
221,2016-01-25,10999.24,10783.47,0.0,3701.487
221,2016-01-26,11067.81,12309.571,0.0,3534.437
221,2016-01-27,11134.02,13323.34,0.0,3426.0
221,2016-01-28,10558.64,12777.524,0.0,3109.4854
221,2016-01-29,11149.41,12784.349,0.0,3510.9900000000002
221,2016-01-30,10432.43,14184.791000000001,0.0,3402.5542
221,2016-01-31,10575.65,15614.674,0.0,3223.7813
221,2016-02-01,10859.96,6860.497,0.0,4229.012
221,2016-02-02,10320.29,6269.593,0.0,4615.868
221,2016-02-03,10341.12,6694.956,0.0,4618.7970000000005
221,2016-02-04,10674.88,8637.173,0.0,4170.403
221,2016-02-05,11052.9,10799.1551,0.0,3648.731
221,2016-02-06,10705.64,13741.419,0.0,3393.7612
221,2016-02-07,10860.53,17084.011,0.0,3047.9379
221,2016-02-08,11706.57,22154.219,0.0,2535.0647
221,2016-02-09,11941.41,23988.081,0.0,2376.805
221,2016-02-10,11930.15,23329.553,0.0,2414.9051
221,2016-02-11,11774.41,22210.553,0.0,2488.1711999999998
221,2016-02-12,10999.77,21930.1591,0.0,2142.3504
221,2016-02-13,10737.46,22174.873,0.0,2470.5896
221,2016-02-14,10703.25,19364.129,0.0,2749.006
221,2016-02-15,11446.71,21724.003,0.0,2508.6876
221,2016-02-16,11752.44,23437.121,0.0,2365.083
221,2016-02-17,11743.8,25424.965,0.0,2259.5756
221,2016-02-18,11736.78,23104.741,0.0,2461.7954
221,2016-02-19,11485.67,22076.809,0.0,2549.7185
221,2016-02-20,10846.38,22332.921,0.0,2523.3416
221,2016-02-21,10781.18,22914.458,0.0,2453.0047
221,2016-02-22,11427.960000000001,21227.822,0.0,2614.1925
221,2016-02-23,11579.1,18827.21,0.0,2751.9376
221,2016-02-24,11261.52,17644.389,0.0,2819.3441000000003
221,2016-02-25,11227.39,20715.560999999998,0.0,2570.2331
221,2016-02-26,11230.4,24160.515,0.0,2250.7846
221,2016-02-27,10659.87,22447.279,0.0,2324.0521
221,2016-02-28,10629.43,21377.248,0.0,2409.0445
221,2016-02-29,11301.43,23238.584,0.0,2236.1317
221,2016-03-01,11332.53,24398.866,0.0,2151.1406
221,2016-03-02,11470.82,24229.619,0.0,2157.0021
221,2016-03-03,11491.86,24844.083,0.0,2086.6643
221,2016-03-04,11382.48,25014.524,0.0,2042.7027
221,2016-03-05,10653.77,22162.761,0.0,2332.8462
221,2016-03-06,10677.25,21695.625,0.0,2420.7668
221,2016-03-07,10896.72,15062.493,0.0,3027.4225
221,2016-03-08,11020.33,14072.36,0.0,3097.7613
221,2016-03-09,10927.43,17800.64,0.0,2760.7291
221,2016-03-10,11205.81,21853.478,0.0,2365.0837
221,2016-03-11,11128.84,22917.515,0.0,2291.8166
221,2016-03-12,10413.56,15627.119999999999,0.0,2898.4731
221,2016-03-13,10366.02,16521.138,0.0,2901.4044
221,2016-03-14,11260.65,19126.109,0.0,2605.401
221,2016-03-15,11417.97,21654.771,0.0,2312.3285
221,2016-03-16,11599.81,23907.296,0.0,2165.7941
221,2016-03-17,11502.08,24246.371,0.0,2121.8352
221,2016-03-18,11477.11,24045.875,0.0,2089.5956
221,2016-03-19,10892.91,25415.046000000002,0.0,2004.6051
221,2016-03-20,10884.02,26863.54,0.0,1998.7454
221,2016-03-21,11546.03,27692.201,0.0,1790.6643
221,2016-03-22,11602.539999999999,24275.511000000002,0.0,1978.2288
221,2016-03-23,10806.83,16188.517,0.0,2491.102
221,2016-03-24,11495.98,18968.478,0.0,2579.0266
221,2016-03-25,11404.25,20608.273,0.0,2394.389
221,2016-03-26,10743.08,21938.825,0.0,2288.8854
221,2016-03-27,10724.44,23104.759000000002,0.0,2227.3405
221,2016-03-28,11497.32,22838.791,0.0,2250.7849
221,2016-03-29,11312.81,15015.155,0.0,3009.8360000000002
221,2016-03-30,11522.87,13362.2,0.0,3150.514
221,2016-03-31,11489.5,15457.504,0.0,2983.4633
221,2016-04-01,11457.81,18106.785,0.0,2760.7281
221,2016-04-02,10761.28,21938.81,0.0,2406.1129
221,2016-04-03,10779.67,24817.814,0.0,2113.0417
221,2016-04-04,11721.91,27439.387,0.0,1960.6452
221,2016-04-05,11545.779999999999,28830.0034,0.0,1544.4841999999999
221,2016-04-06,12297.99,34345.803,0.0,1512.2461
221,2016-04-07,12532.35,32672.52,0.0,1629.4754
221,2016-04-08,12584.89,25550.706000000002,0.0,2300.6067
221,2016-04-09,11740.42,24917.139,0.0,2239.0624
221,2016-04-10,11202.89,17847.307,0.0,2942.4321
221,2016-04-11,11534.89,18627.12,0.0,2766.5904
221,2016-04-12,11402.11,22657.5536,0.0,1989.9525
221,2016-04-13,12008.5,27243.059999999998,0.0,2036.8432
221,2016-04-14,12035.02,29236.514,0.0,1896.1713
221,2016-04-15,11801.67,25240.706000000002,0.0,2236.1326
221,2016-04-16,11241.86,21902.132,0.0,2546.7857
221,2016-04-17,11308.75,24460.025,0.0,2294.7464
221,2016-04-18,11862.24,26476.641,0.0,2136.4868
221,2016-04-19,11296.86,26376.7812,0.0,1310.0281
221,2016-04-20,11899.97,30291.533,0.0,1397.9486
221,2016-04-21,11876.26,32400.795,0.0,1271.9284
221,2016-04-22,11787.02,33380.636,0.0,1104.8777
221,2016-04-23,11536.130000000001,30788.467,0.0,1852.2089
221,2016-04-24,11439.21,28223.072,0.0,2080.8027
221,2016-04-25,11774.33,26302.629,0.0,2218.5475
221,2016-04-26,12043.0,21436.339,0.0,2684.5278
221,2016-04-27,12032.42,24697.89,0.0,2546.7877
221,2016-04-28,11969.07,22291.913,0.0,2681.5984
221,2016-04-29,11996.44,24150.964,0.0,2324.0514
221,2016-04-30,11395.54,22409.75,0.0,2517.4772
221,2016-05-01,11252.57,21405.927,0.0,2584.8858999999998
221,2016-05-02,11545.2,26661.328999999998,0.0,2010.4665
221,2016-05-03,12901.4,32546.6,0.0,1582.5837
221,2016-05-04,13302.73,38504.1,0.0,1286.5817
221,2016-05-05,13507.19,36243.15,0.0,1436.0477
221,2016-05-06,13481.78,25404.052,0.0,2335.7768
221,2016-05-07,12781.05,22450.618,0.0,2535.0641
221,2016-05-08,12799.41,24240.22,0.0,2350.4289
221,2016-05-09,12234.11,25537.61,0.0,1852.2091
221,2016-05-10,13474.93,31624.389,0.0,1770.1494
221,2016-05-11,13481.42,34899.07,0.0,1518.1078
221,2016-05-12,13490.76,38959.64,0.0,1406.741
221,2016-05-13,13345.16,41690.19,0.0,1222.1061
221,2016-05-14,12879.93,40957.07,0.0,1172.284
221,2016-05-15,12995.17,36414.02,0.0,1436.0478
221,2016-05-16,12332.75,31225.704,0.0,1482.9392
221,2016-05-17,12975.04,30861.34,0.0,1758.4261999999999
221,2016-05-18,12306.29,28612.036,0.0,1840.4863
221,2016-05-19,12295.15,32088.016,0.0,1635.3374
221,2016-05-20,12192.73,35297.85,0.0,1374.5028
221,2016-05-21,11651.69,31668.23,0.0,1623.6136
221,2016-05-22,11552.16,28521.826,0.0,1840.4859999999999
221,2016-05-23,10570.28,25861.786,0.0,1450.7019
221,2016-05-24,12276.62,29311.534,0.0,1904.9603
221,2016-05-25,12641.97,31658.207,0.0,2098.3891
221,2016-05-26,12776.8,29646.583,0.0,2174.5877
221,2016-05-27,12519.95,33099.711,0.0,1981.1597
221,2016-05-28,12027.85,36124.61,0.0,1740.8421
221,2016-05-29,11742.59,36349.28,0.0,1670.5049999999999
221,2016-05-30,11492.3,33719.243,0.0,1796.5256
221,2016-05-31,12364.08,36740.42,0.0,1696.8816
221,2016-06-01,12622.89,39753.1,0.0,1359.8492
221,2016-06-02,12524.0,42652.01,0.0,1195.7296
221,2016-06-03,12804.81,36483.9359,0.0,849.9057
221,2016-06-04,12120.49,561.8519,0.0,712.1626
221,2016-06-05,11938.65,47878.52,0.0,674.0631
221,2016-06-06,12503.22,45221.78,0.0,770.7764999999999
221,2016-06-07,11894.55,40569.072,0.0,817.6681
221,2016-06-08,12141.17,44907.29,0.0,1280.72
221,2016-06-09,11923.23,46302.27,0.0,1529.8308
221,2016-06-10,11871.93,46880.0,0.0,1685.1583
221,2016-06-11,11534.49,49428.4,0.0,1776.0103
221,2016-06-12,11166.46,39751.37,0.0,1708.6041
221,2016-06-13,11719.87,38880.2,0.0,1673.4354
221,2016-06-14,11684.31,37856.35,0.0,1802.3868
221,2016-06-15,11919.35,39503.74,0.0,1696.8815
221,2016-06-16,11920.68,39404.86,0.0,1714.466
221,2016-06-17,11682.99,41298.97,0.0,1594.3063
221,2016-06-18,10787.03,42255.67,0.0,1336.4038
221,2016-06-19,11090.44,47205.2,0.0,931.9654
221,2016-06-20,11755.21,49102.31,0.0,946.6194
221,2016-06-21,11805.01,49433.63,0.0,1192.799
221,2016-06-22,11727.15,48567.15,0.0,1172.2839
221,2016-06-23,11678.44,49224.48,0.0,1254.3437
221,2016-06-24,11745.16,49732.01,0.0,1257.2744
221,2016-06-25,11087.14,48003.5,0.0,1304.1656
221,2016-06-26,11226.32,49409.54,0.0,1468.2857999999999
221,2016-06-27,11872.66,55092.2,0.0,1509.3153
221,2016-06-28,12006.89,57474.23,0.0,1444.8399
221,2016-06-29,11988.89,57975.72,0.0,1538.6225
221,2016-06-30,11200.39,54960.56,0.0,1729.1189
221,2016-07-01,11307.03,57632.42,0.0,1855.1393
221,2016-07-02,10725.81,52599.89,0.0,1696.8811
221,2016-07-03,10709.25,50912.03,0.0,1433.1173
221,2016-07-04,10019.63,46916.056,0.0,1192.7988
221,2016-07-05,11000.3,47660.18,0.0,1236.7596
221,2016-07-06,11376.53,49993.57,0.0,1342.2651
221,2016-07-07,11339.98,51609.62,0.0,1400.8796
221,2016-07-08,11109.5,47155.81,0.0,1230.8979
221,2016-07-09,10552.3,50153.62,0.0,1134.1847
221,2016-07-10,10584.9,49374.69,0.0,1140.0462
221,2016-07-11,11221.93,47796.97,0.0,1157.6303
221,2016-07-12,10919.98,42974.679,0.0,1078.5012
221,2016-07-13,11382.49,49116.63,0.0,1096.0857
221,2016-07-14,11441.06,52020.51,0.0,1107.8083
221,2016-07-15,11254.36,52729.66,0.0,1090.2238
221,2016-07-16,10538.7,52927.39,0.0,1227.9672
221,2016-07-17,10624.47,53488.94,0.0,1371.5722
221,2016-07-18,11396.61,60499.479999999996,0.0,1547.4148
221,2016-07-19,11752.67,62366.97,0.0,1412.6023
221,2016-07-20,11705.64,60907.36,0.0,1441.9094
221,2016-07-21,11579.36,59862.85,0.0,1178.1452
221,2016-07-22,11601.86,61207.59,0.0,1145.9077
221,2016-07-23,10971.91,58849.26,0.0,1137.1154
221,2016-07-24,10936.24,58303.75,0.0,1260.2051
221,2016-07-25,11547.88,61583.26,0.0,1351.057
221,2016-07-26,11606.16,59686.38,0.0,1157.63
221,2016-07-27,11706.0,66371.98,0.0,1186.9373
221,2016-07-28,11734.02,62620.55,0.0,1204.5216
221,2016-07-29,11765.45,62333.44,0.0,1257.2747
221,2016-07-30,11421.76,55191.9163,0.0,1450.7018
221,2016-07-31,11219.41,62568.87,0.0,1562.0688
221,2016-08-01,11677.68,60552.270000000004,0.0,1761.3567
221,2016-08-02,11526.6,63628.373,0.0,1664.6432
221,2016-08-03,11500.34,66197.09,0.0,1805.3173
221,2016-08-04,11466.74,66944.65,0.0,1676.3663
221,2016-08-05,11320.08,62704.13,0.0,1670.5047
221,2016-08-06,10686.960000000001,62188.09,0.0,1465.3552
221,2016-08-07,10826.29,59442.95,0.0,1295.3735
221,2016-08-08,11048.09,49352.76,0.0,1131.2539
221,2016-08-09,11534.85,63199.47,0.0,1629.4746
221,2016-08-10,11525.48,63983.75,0.0,1638.2672
221,2016-08-11,11554.08,63823.45,0.0,1720.3268
221,2016-08-12,11560.12,61459.03,0.0,1497.5929999999998
221,2016-08-13,10996.5,55510.84,0.0,1389.1563
221,2016-08-14,11021.23,55718.93,0.0,1421.3944999999999
221,2016-08-15,10884.96,56550.227,0.0,1198.6603
221,2016-08-16,11433.26,55688.95,0.0,1213.3137
221,2016-08-17,11288.82,53887.18,0.0,1204.5215
221,2016-08-18,10708.19,44253.865,0.0,521.6663
221,2016-08-19,10661.99,44447.71,0.0,0.0
221,2016-08-20,9682.04,44417.38,0.0,0.0
221,2016-08-21,9619.45,41658.66,0.0,0.0
221,2016-08-22,10359.92,43594.19,0.0,0.0
221,2016-08-23,10394.63,41524.76,0.0,5.8614
221,2016-08-24,11339.04,39220.48,0.0,0.0
221,2016-08-25,11983.960000000001,39200.9,0.0,0.0
221,2016-08-26,11885.46,40630.7,0.0,0.0
221,2016-08-27,10821.93,36628.43,0.0,0.0
221,2016-08-28,10926.43,35831.87,0.0,0.0
221,2016-08-29,12183.7,40094.47,0.0,0.0
221,2016-08-30,12316.67,45780.69,0.0,0.0
221,2016-08-31,12009.08,49228.51,0.0,0.0
221,2016-09-01,12072.1,53996.43,0.0,0.0
221,2016-09-02,11742.85,51622.53,0.0,0.0
221,2016-09-03,10978.01,43911.68,0.0,0.0
221,2016-09-04,10653.460000000001,35249.64,0.0,0.0
221,2016-09-05,10678.23,34569.247,0.0,8.7921
221,2016-09-06,11085.96,37545.975,0.0,0.0
221,2016-09-07,11432.54,49688.13,0.0,5.8614
221,2016-09-08,10440.43,44219.425,0.0,5.8614
221,2016-09-09,11006.32,44579.97,0.0,0.0
221,2016-09-10,10419.46,42870.39,0.0,0.0
221,2016-09-11,10412.87,40222.35,0.0,0.0
221,2016-09-12,11060.29,42129.75,0.0,0.0
221,2016-09-13,10985.15,39760.1,0.0,0.0
221,2016-09-14,10867.38,36402.69,0.0,5.8614
221,2016-09-15,10689.68,31830.41,0.0,14.6535
221,2016-09-16,10481.86,29829.074,0.0,79.1292
221,2016-09-17,9852.9,31323.061,0.0,52.7526
221,2016-09-18,10102.57,34468.704,0.0,14.6535
221,2016-09-19,10954.1,35878.26,0.0,2.9307
221,2016-09-20,10904.78,39917.87,0.0,0.0
221,2016-09-21,10858.51,44606.18,0.0,0.0
221,2016-09-22,10659.1,44538.63,0.0,2.9307
221,2016-09-23,9824.3,26051.112,0.0,76.1983
221,2016-09-24,9375.15,23059.493,0.0,342.8929
221,2016-09-25,9677.210000000001,29949.469,0.0,58.614
221,2016-09-26,10360.51,30545.775999999998,0.0,14.6535
221,2016-09-27,10047.7,26364.602,0.0,126.0205
221,2016-09-28,9294.98,31224.512,0.0,70.3369
221,2016-09-29,9394.78,35192.61,0.0,5.8614
221,2016-09-30,9316.05,33930.55,0.0,17.5842
221,2016-10-01,8596.69,31016.87,0.0,11.7228
221,2016-10-02,8435.17,29709.097,0.0,243.2489
221,2016-10-03,8895.5,24307.123,0.0,345.8238
221,2016-10-04,8662.17,17972.161500000002,0.0,328.2394
221,2016-10-05,9111.66,21508.899,0.0,468.9135
221,2016-10-06,9150.23,22515.985,0.0,269.6253
221,2016-10-07,9385.73,26739.018,0.0,257.9024
221,2016-10-08,9011.03,32000.88,0.0,0.0
221,2016-10-09,9031.91,31194.436999999998,0.0,26.3763
221,2016-10-10,9212.37,29080.493,0.0,35.1684
221,2016-10-11,9313.75,27860.555,0.0,120.15899999999999
221,2016-10-12,9410.62,25373.922,0.0,225.6646
221,2016-10-13,9537.1,25893.735,0.0,290.14029999999997
221,2016-10-14,9474.05,26732.167,0.0,301.863
221,2016-10-15,8426.37,24376.736,0.0,263.76370000000003
221,2016-10-16,8673.76,24120.809,0.0,313.5857
221,2016-10-17,9395.85,24117.758,0.0,316.5166
221,2016-10-18,8803.75,21497.411,0.0,266.6946
221,2016-10-19,8417.6,19366.922,0.0,310.6553
221,2016-10-20,8679.32,22965.214,0.0,161.189
221,2016-10-21,8667.59,22124.211,0.0,38.0991
221,2016-10-22,7766.73,23332.583,0.0,8.7921
221,2016-10-23,8479.81,26033.722999999998,0.0,114.29769999999999
221,2016-10-24,8515.68,23012.177,0.0,93.7828
221,2016-10-25,8365.17,24983.170000000002,0.0,17.5842
221,2016-10-26,9234.08,27244.998,0.0,134.8126
221,2016-10-27,9279.72,29034.907,0.0,64.4754
221,2016-10-28,9011.72,27332.248,0.0,11.7228
221,2016-10-29,8350.1,25442.094,0.0,169.981
221,2016-10-30,8341.84,24527.732,0.0,105.5056
221,2016-10-31,8958.54,22401.384,0.0,199.28810000000001
221,2016-11-01,8647.039999999999,17820.266,0.0,29.307
221,2016-11-02,8516.460000000001,17136.735,0.0,0.0
221,2016-11-03,8611.41,18153.026,0.0,0.0
221,2016-11-04,8330.24,16026.814,0.0,0.0
221,2016-11-05,7738.47,16179.056,0.0,0.0
221,2016-11-06,7537.15,16095.638,0.0,0.0
221,2016-11-07,8517.4,17938.647,0.0,0.0
221,2016-11-08,8678.05,20824.122,0.0,0.0
221,2016-11-09,8575.6,19255.911,0.0,0.0
221,2016-11-10,8066.59,15121.610999999999,0.0,0.0
221,2016-11-11,8129.22,16420.771,0.0,0.0
221,2016-11-12,7748.67,15737.167,0.0,0.0
221,2016-11-13,7836.36,15336.595,0.0,0.0
221,2016-11-14,8488.44,15951.73,0.0,0.0
221,2016-11-15,8560.39,16025.752999999999,0.0,0.0
221,2016-11-16,8097.01,13402.436,0.0,0.0
221,2016-11-17,8444.41,11479.28,0.0,735.6084
221,2016-11-18,8582.7,11866.872,0.0,1594.3059
221,2016-11-19,7944.4,15766.706,0.0,929.035
221,2016-11-20,8063.02,14857.286,0.0,902.6588
221,2016-11-21,8723.73,12894.743,0.0,1480.0082
221,2016-11-22,8777.84,10446.135,0.0,1720.3274000000001
221,2016-11-23,8436.53,10435.934,0.0,820.5987
221,2016-11-24,7647.21,9420.902,0.0,35.1684
221,2016-11-25,7606.32,11383.621,0.0,67.4061
221,2016-11-26,7462.67,9881.855,0.0,14.6535
221,2016-11-27,7397.63,7165.689,0.0,0.0
221,2016-11-28,8205.7,6447.299,0.0,1726.1886
221,2016-11-29,8580.84,7445.486,0.0,3540.297
221,2016-11-30,8675.73,7709.709,0.0,3258.9506
221,2016-12-01,9378.71,7167.165,0.0,1884.4463
221,2016-12-02,10210.39,7790.3150000000005,0.0,3171.029
221,2016-12-03,10233.85,11098.932999999999,0.0,4311.072
221,2016-12-04,10447.76,12165.627,0.0,4199.707
221,2016-12-05,11005.23,11098.545,0.0,4428.302
221,2016-12-06,11098.62,10977.247,0.0,4349.177
221,2016-12-07,11073.94,11336.706,0.0,4214.361
221,2016-12-08,9345.24,10327.3724,0.0,2831.0649
221,2016-12-09,8575.16,11171.695,0.0,2098.3885
221,2016-12-10,8717.61,11945.789,0.0,2743.1451
221,2016-12-11,8696.18,12909.266,0.0,2555.5785
221,2016-12-12,9174.34,13197.331,0.0,2447.1421
221,2016-12-13,9244.18,14261.846,0.0,2461.7933
221,2016-12-14,9282.18,13950.781,0.0,2385.5981
221,2016-12-15,9246.69,15270.371,0.0,2233.2001
221,2016-12-16,8831.43,14383.742,0.0,1916.6842
221,2016-12-17,8670.02,8703.888,0.0,2496.9666
221,2016-12-18,8725.25,7962.71,0.0,2590.7461
221,2016-12-19,8638.18,9320.881,0.0,2227.3399
221,2016-12-20,8360.59,11469.431,0.0,2013.3976
221,2016-12-21,8233.99,11723.139000000001,0.0,1981.1604
221,2016-12-22,8273.31,12079.077,0.0,2206.8251
221,2016-12-23,7993.1,7988.138,0.0,2464.7289
221,2016-12-24,7708.85,7111.879,0.0,2907.2634
221,2016-12-25,7677.1900000000005,6762.974,0.0,3179.819
221,2016-12-26,7759.75,6525.939,0.0,3009.8406
221,2016-12-27,7862.37,8633.936,0.0,2540.9274
221,2016-12-28,7983.2,7963.906,0.0,2508.685
221,2016-12-29,8154.46,11088.382,0.0,2101.3185
221,2016-12-30,8293.54,11237.495,0.0,2101.3201
221,2016-12-31,7932.9,8523.684000000001,0.0,2414.9072
222,2016-01-01,341.22,256.8707,0.0,0.0
222,2016-01-02,340.88,359.035,0.0,0.0
222,2016-01-03,340.27,389.3504,0.0,0.0
222,2016-01-04,399.75,348.3087,0.0,0.0
222,2016-01-05,427.21999999999997,380.62850000000003,0.0,0.0
222,2016-01-06,366.21,360.7582,0.0,0.0
222,2016-01-07,399.61,312.261,0.0,0.0
222,2016-01-08,324.19,242.4871,0.0,0.0
222,2016-01-09,318.24,266.5772,0.0,0.0
222,2016-01-10,318.06,242.0297,0.0,0.0
222,2016-01-11,320.32,272.6612,0.0,0.0
222,2016-01-12,322.3,310.4323,0.0,0.0
222,2016-01-13,339.11,308.5683,0.0,0.0
222,2016-01-14,324.83,293.5515,0.0,0.0
222,2016-01-15,297.31,226.5202,0.0,0.0
222,2016-01-16,289.66,260.0007,0.0,0.0
222,2016-01-17,280.95,322.7764,0.0,0.0
222,2016-01-18,282.24,298.6158,0.0,0.0
222,2016-01-19,303.37,388.612,0.0,0.0
222,2016-01-20,297.15,443.264,0.0,0.0
222,2016-01-21,300.78,392.4102,0.0,0.0
222,2016-01-22,297.72,424.6248,0.0,0.0
222,2016-01-23,274.5,383.2662,0.0,0.0
222,2016-01-24,272.25,333.1511,0.0,0.0
222,2016-01-25,290.98,322.2488,0.0,0.0
222,2016-01-26,311.0,352.3182,0.0,0.0
222,2016-01-27,301.8,353.3381,0.0,0.0
222,2016-01-28,287.67,350.5596,0.0,0.0
222,2016-01-29,335.45,357.8747,0.0,0.0
222,2016-01-30,357.08,401.0617,0.0,0.0
222,2016-01-31,343.87,436.0542,0.0,0.0
222,2016-02-01,364.8,229.017,0.0,0.0
222,2016-02-02,400.76,178.4099,0.0,0.0
222,2016-02-03,442.55,186.8153,0.0,0.0
222,2016-02-04,464.11,216.04,0.0,0.0
222,2016-02-05,397.45,273.6812,0.0,0.0
222,2016-02-06,418.38,329.4585,0.0,0.0
222,2016-02-07,450.2,443.2287,0.0,0.0
222,2016-02-08,349.72,521.7949,0.0,0.0
222,2016-02-09,446.86,648.1907,0.0,0.0
222,2016-02-10,426.96,623.3969,0.0,0.0
222,2016-02-11,481.55,626.4917,0.0,0.0
222,2016-02-12,445.04,620.0558,0.0,0.0
222,2016-02-13,361.08,528.3014000000001,0.0,0.0
222,2016-02-14,386.27,471.3281,0.0,0.0
222,2016-02-15,301.5,508.5365,0.0,0.0
222,2016-02-16,285.62,525.1358,0.0,0.0
222,2016-02-17,296.14,569.6945,0.0,0.0
222,2016-02-18,376.49,497.7752,0.0,0.0
222,2016-02-19,372.22,483.7428,0.0,0.0
222,2016-02-20,370.27,555.9789,0.0,0.0
222,2016-02-21,378.58,601.9089,0.0,0.0
222,2016-02-22,345.17,521.1972,0.0,0.0
222,2016-02-23,337.28,404.1211,0.0,0.0
222,2016-02-24,322.79,374.6497,0.0,0.0
222,2016-02-25,287.45,445.1275,0.0,0.0
222,2016-02-26,301.58,547.9956,0.0,0.0
222,2016-02-27,298.36,490.5302,0.0,0.0
222,2016-02-28,294.58,487.9982,0.0,0.0
222,2016-02-29,297.02,538.1484,0.0,0.0
222,2016-03-01,296.39,568.9912,0.0,0.0
222,2016-03-02,298.76,584.0433,0.0,0.0
222,2016-03-03,343.19,629.481,0.0,0.0
222,2016-03-04,287.8,575.5676,0.0,0.0
222,2016-03-05,284.34,440.3448,0.0,0.0
222,2016-03-06,281.48,427.9302,0.0,0.0
222,2016-03-07,281.4,347.7111,0.0,0.0
222,2016-03-08,283.1,314.336,0.0,0.0
222,2016-03-09,285.44,414.1441,0.0,0.0
222,2016-03-10,285.27,477.096,0.0,0.0
222,2016-03-11,292.31,481.0697,0.0,0.0
222,2016-03-12,287.65,348.8363,0.0,0.0
222,2016-03-13,286.21,391.4256,0.0,0.0
222,2016-03-14,291.94,470.2029,0.0,0.0
222,2016-03-15,308.44,583.0235,0.0,0.0
222,2016-03-16,305.49,556.8933,0.0,0.0
222,2016-03-17,349.54,632.0484,0.0,0.0
222,2016-03-18,367.84,616.0467,0.0,0.0
222,2016-03-19,371.6,680.8271,0.0,0.0
222,2016-03-20,358.29,695.4569,0.0,0.0
222,2016-03-21,383.31,829.3788,0.0,0.0
222,2016-03-22,369.78000000000003,651.0042,0.0,0.0
222,2016-03-23,353.23,316.7274,0.0,0.0
222,2016-03-24,363.45,418.47020000000003,0.0,0.0
222,2016-03-25,366.67,512.5459,0.0,0.0
222,2016-03-26,363.81,580.2452,0.0,0.0
222,2016-03-27,352.06,535.0887,0.0,0.0
222,2016-03-28,376.66,611.9673,0.0,0.0
222,2016-03-29,387.25,389.7376,0.0,0.0
222,2016-03-30,378.46999999999997,339.0945,0.0,0.0
222,2016-03-31,385.61,369.4099,0.0,0.0
222,2016-04-01,401.33,469.0774,0.0,0.0
222,2016-04-02,394.09,598.3566999999999,0.0,0.0
222,2016-04-03,368.19,637.5696,0.0,0.0
222,2016-04-04,418.14,810.1766,0.0,0.0
222,2016-04-05,422.51,840.0348,0.0,0.0
222,2016-04-06,411.24,918.7066,0.0,0.0
222,2016-04-07,418.67,910.8643,0.0,0.0
222,2016-04-08,458.81,907.1007999999999,0.0,0.0
222,2016-04-09,507.44,885.2262,0.0,0.0
222,2016-04-10,494.98,494.2229,0.0,0.0
222,2016-04-11,373.43,526.578,0.0,0.0
222,2016-04-12,475.56,832.6495,0.0,0.0
222,2016-04-13,437.61,1101.935,0.0,0.0
222,2016-04-14,427.22,1407.6894,0.0,0.0
222,2016-04-15,439.75,517.5398,0.0,0.0
222,2016-04-16,368.33,616.3629,0.0,0.0
222,2016-04-17,398.1,656.2089,0.0,0.0
222,2016-04-18,295.75,580.9134,0.0,0.0
222,2016-04-19,294.78,672.3512,0.0,0.0
222,2016-04-20,374.73,839.8942,0.0,0.0
222,2016-04-21,372.97999999999996,941.4607,0.0,0.0
222,2016-04-22,258.67,982.3615,0.0,0.0
222,2016-04-23,371.4,943.0785,0.0,0.0
222,2016-04-24,399.8,938.2251,0.0,0.0
222,2016-04-25,367.08,727.1791000000001,0.0,0.0
222,2016-04-26,307.33,539.8012,0.0,0.0
222,2016-04-27,334.12,709.419,0.0,0.0
222,2016-04-28,319.35,548.0306,0.0,0.0
